,merchant_name,broken_link_score,link_contact_us_exist,cu_email_exist,cu_phone_number_exist,link_about_us_exist,link_tnc_exist,tnc_refund_policy_exist,contact_us_score,tnc_score,links_response,website,fraud_score,label
47,DAUKYFASHION,10.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://dauky.co.id/blogs/fashion-update/color-story-earth-tone': '<Response [200]>', '': 'No Response/Timeout', 'https://dauky.co.id/pages/how-to-buy-2-get-4': '<Response [200]>', 'https://dauky.co.id/pages/brooklyn': '<Response [200]>', 'https://dauky.co.id/pages/syarat-dan-ketentuan': '<Response [200]>', 'https://dauky.co.id/blogs/fashion-update/wajib-punya-intip-5-inspirasi-gaya-tunik-putih-ala-dauky': '<Response [200]>', 'https://dauky.co.id/pages/contact-us': '<Response [200]>', 'https://dauky.co.id/collections/bottoms': '<Response [200]>', 'https://dauky.co.id/collections/weekly-flash-sale-17-s-d-23-feb': '<Response [200]>', 'https://dauky.co.id/pages/faq': '<Response [200]>'}",https://dauky.co.id,0.16666666666666666,APPROVED
48,BDSDenim,10.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://bdsdenim.com/collections/jackets': '<Response [200]>', 'https://www.shopify.com/?utm_campaign=poweredby&utm_medium=shopify&utm_source=onlinestore': '<Response [200]>', 'https://bdsdenim.com/collections/jeans': '<Response [200]>', 'https://bdsdenim.com/pages/refund-policy': '<Response [200]>', 'https://bdsdenim.com/products/hillview': '<Response [200]>', 'https://bdsdenim.com/cart': '<Response [200]>', 'https://bdsdenim.com/pages/contact-us': '<Response [200]>', '': 'No Response/Timeout', 'https://bdsdenim.com/pages/terms-condition': '<Response [200]>', 'https://bdsdenim.com/pages/our-story': '<Response [200]>'}",bdsdenim.com,0.16666666666666666,APPROVED
49,PTDIGITALMEDIKAINFORMATIK,10.0,0.0,1.0,1.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://www.triasse.com/paket/': '<Response [200]>', 'https://www.triasse.com/paket/skrining-kanker-serviks-pada-wanita/': '<Response [200]>', 'https://artikel.triasse.com/': '<Response [200]>', '': 'No Response/Timeout', 'https://www.triasse.com/syarat-ketentuan/': '<Response [200]>', 'https://www.triasse.com/cdn-cgi/l/email-protection#a6c5d5e6d2d4cfc7d5d5c388c5c9cb': '<Response [200]>', 'https://www.triasse.com/kebijakan-privasi/': '<Response [200]>', 'https://www.triasse.com/paket/skrining-diabetes-mellitus/': '<Response [200]>', 'https://id.pinterest.com/TriasseID/': '<Response [200]>', 'https://www.triasse.com/paket/skrining-kanker-prostat-pada-pria/': '<Response [200]>'}",triasse.com,0.0,APPROVED
50,Soulcielite,100.0,0.0,0.0,1.0,1.0,0.0,1.0,33.33333333333333,50.0,No hyperlinks gathered,Soulcielite.com,0.0,APPROVED
51,BayyinahQuranIndonesia,100.0,0.0,1.0,1.0,1.0,0.0,0.0,66.66666666666666,0.0,No hyperlinks gathered,bayyinah.id,0.0,APPROVED
52,GoldPigeonSandalsIndonesia,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.gpsandal.com/payment-confirmation': '<Response [200]>', 'https://www.gpsandal.com/kids': '<Response [200]>', 'https://www.gpsandal.com/tentang-kami': '<Response [200]>', 'https://www.gpsandal.com/informasi-pengiriman-retur-tukar-size': '<Response [200]>', 'https://www.positivessl.com/': '<Response [200]>', 'https://www.gpsandal.com/register': '<Response [200]>', 'https://www.gpsandal.com/men/sandal': '<Response [200]>', 'https://www.gpsandal.com/new-arrival/ultralite-elle-white-g0755w-10': '<Response [200]>', 'https://www.gpsandal.com/women/sandal-2': '<Response [200]>', 'https://www.lazada.co.id/shop/gold-pigeon/': '<Response [200]>'}",gpsandal.com,0.0,APPROVED
53,RobertBrown,100.0,0.0,0.0,1.0,1.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,www.robertbrownsocks.com,0.0,APPROVED
54,Aromanis,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://blanjamandiri.com,0.0,APPROVED
55,CV.Mantap,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,http://mantap.com,1.0,APPROVED
56,GardenaDepartementStore,10.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.doku.com/about-us': '<Response [200]>', 'https://www.doku.com/transfer-services': '<Response [200]>', 'https://www.doku.com/think-beyond-payments': '<Response [200]>', 'https://doku.promo/': '<Response [200]>', 'https://www.doku.com/events': '<Response [200]>', 'https://www.doku.com/terms-conditions': '<Response [200]>', '': 'No Response/Timeout', 'https://www.doku.com/index.php': '<Response [200]>', 'https://www.doku.com/powering-business': '<Response [200]>', 'https://www.doku.com/': '<Response [200]>'}",http://doku.com,0.0,APPROVED
57,JVMIndonesia,100.0,0.0,0.0,1.0,1.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://jvmdeveloper.id/,0.0,APPROVED
58,TanahAirFoundation,14.285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"{'': 'No Response/Timeout', 'https://tanahairfoundation.id/?author=ibod': '<Response [200]>', 'https://tanahairfoundation.id/rekrutmen/': '<Response [200]>', 'https://tanahairfoundation.id/tentang-kami/': '<Response [200]>', 'https://tanahairfoundation.id/donasi/': '<Response [200]>', 'https://tanahairfoundation.id/': '<Response [200]>', 'https://tanahairfoundation.id/product/imah-sadaya-untuk-sitoko/': '<Response [200]>'}",http://tanahairfoundation.id,0.6666666666666666,APPROVED
59,BaboBaboTrading,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.worldshopdeluxe.com,1.0,APPROVED
60,BenihBaik.com,10.0,0.0,0.0,1.0,0.0,1.0,0.0,33.33333333333333,50.0,"{'https://m.benihbaik.com/kategori/LGFFL7DwOFC9j4yusg7Uqx': '<Response [200]>', 'https://www.benihbaik.com/faq': '<Response [200]>', 'https://m.benihbaik.com/kategori/3m5pAEpcgb3DkfbptJZFom': '<Response [200]>', '': 'No Response/Timeout', 'https://m.benihbaik.com/kategori/1fzY598kqu46YA2FeFUIJZ': '<Response [200]>', 'https://m.benihbaik.com/topcategori': '<Response [200]>', 'https://m.benihbaik.com/kategori/HkfnaxVj88aDx5TbZ52yfb': '<Response [200]>', 'https://m.benihbaik.com/kategori/EEpecD8aDrx8tuwN7uCI4R': '<Response [200]>', 'https://m.benihbaik.com/listdonasi': '<Response [200]>', 'https://m.benihbaik.com/kategori/L1nDpajKCW9LcwiAdVy1IJ': '<Response [200]>'}",https://m.benihbaik.com/,0.0,APPROVED
61,YayasanDewanInggrisIndonesia,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,No hyperlinks gathered,https://ieltsregistration-staging.britishcouncil.org/test-chooser,1.0,APPROVED
62,CPDSocialCommerce,10.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,50.0,"{'https://www.cpdcommerce.com/products/category/loreal-paris/face-care-cleansing-2': '<Response [200]>', 'https://www.pinterest.com/': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/maybelline-new-york/face-makeup-2': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/loreal-paris/hair-color': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/maybelline-new-york/lip-makeup-2': '<Response [200]>', '': 'No Response/Timeout', 'https://www.cpdcommerce.com/products/loreal-foundation-true-match-n35-nude-sunshine?viewmode=quickview': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/new-arrivals': '<Response [200]>', 'https://www.cpdcommerce.com/products/category/garnier/face-care-caring': '<Response [200]>', 'https://www.cpdcommerce.com/products/loreal-foundation-true-match-g25-gold-linen?viewmode=quickview': '<Response [200]>'}",https://www.cpdcommerce.com/,0.16666666666666666,APPROVED
63,MissKaty,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,misskatyid.com,1.0,APPROVED
64,Manikid,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Amazinghomey.com,1.0,APPROVED
65,Jare's,100.0,1.0,0.0,0.0,1.0,1.0,0.0,33.33333333333333,50.0,No hyperlinks gathered,https://www.google.com/,0.0,APPROVED
66,globomart,100.0,1.0,1.0,1.0,1.0,1.0,0.0,100.0,50.0,"{'http://www.globomart.co/products.php?department=4&category=27': '<Response [406]>', 'http://www.globomart.co/products.php?department=1&category=8': '<Response [406]>', 'http://www.globomart.co/products.php?department=4&category=28': '<Response [406]>', 'http://www.globomart.co/page.php?pageid=7': '<Response [406]>', 'http://www.globomart.co/products.php?department=4&category=20': '<Response [406]>', 'http://www.globomart.co/products.php?department=1&category=4': '<Response [406]>', 'http://www.globomart.co/products.php?department=1&category=1': '<Response [406]>', 'http://www.globomart.co/products.php?department=4&category=26': '<Response [406]>', 'http://www.globomart.co/products.php?department=1&category=3': '<Response [406]>', 'http://www.globomart.co/products.php?department=1&category=6': '<Response [406]>'}",www.globomart.co,0.0,APPROVED
67,Scars,10.0,1.0,0.0,0.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'https://www.scars.id/collections/tshirt': '<Response [200]>', 'https://www.scars.id/policies/terms-of-service': '<Response [200]>', 'https://www.scars.id/collections/all': '<Response [200]>', 'https://www.scars.id/products/scars-monogram': '<Response [200]>', 'https://www.scars.id/account/login': '<Response [200]>', 'https://www.scars.id/collections/shoes': '<Response [200]>', 'https://www.scars.id/pages/about-us': '<Response [200]>', 'https://www.scars.id/products/lucky-red': '<Response [200]>', '': 'No Response/Timeout', 'https://www.scars.id/collections/shoes/products/scars-x-af-blue': '<Response [200]>'}",https://www.scars.id/,0.0,APPROVED
68,Hatapoda.ID,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Https://hatapoda.id,1.0,APPROVED
69,HoneySoftlens,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://www.honeysoftlens.com/testimoni/': '<Response [200]>', 'https://www.honeysoftlens.com/product/softlens-dream-color-mini-darling-brown/': '<Response [200]>', 'https://www.honeysoftlens.com/softlens-hitam-pekat-itu-bernama-kitty-kawaii-mini-clean-black/': '<Response [200]>', 'https://www.honeysoftlens.com': '<Response [200]>', 'https://www.honeysoftlens.com/product-category/softlens-kitty-kawaii/': '<Response [200]>', 'https://www.honeysoftlens.com/konfirmasi/': '<Response [200]>', 'https://www.honeysoftlens.com/product/softlens-pink-rabbit-la-belle-gray/': '<Response [200]>', 'https://www.honeysoftlens.com/?tp_wa_rotator=1&tp_product_id=10892': '<Response [200]>', 'https://www.honeysoftlens.com/': '<Response [200]>'}",https://www.honeysoftlens.com,0.0,APPROVED
70,Ngastadamel,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Http://ngastadamel.com,1.0,APPROVED
71,MarkPlusInstitute,0.0,1.0,0.0,1.0,1.0,1.0,1.0,66.66666666666666,100.0,"{'https://markplusinstitute.com/learn-method/detail/in-class-learning': '<Response [200]>', 'https://markplusinstitute.com/course/detail/277447': '<Response [200]>', 'https://markplusinstitute.com/course/detail/224983': '<Response [200]>', 'https://markplusinstitute.com/learn-method/detail/e-learning?c=Entrepreneurship': '<Response [200]>', 'https://markplusinstitute.com/course/detail/224989': '<Response [200]>', 'https://markplusinstitute.com/course/detail/277472': '<Response [200]>', 'https://markplusinstitute.com/course/detail/277432': '<Response [200]>', 'https://shop.marketeers.com/category/allcategory?key=certified': '<Response [200]>', 'https://markplusinstitute.com/course/detail/277809': '<Response [200]>', 'https://shop.marketeers.com/product/public-training/5040-science-art-of-salesforce-management': '<Response [200]>'}",https://markplusinstitute.com/,0.0,APPROVED
72,PT.AnugerahMas,100.0,0.0,1.0,1.0,1.0,1.0,0.0,66.66666666666666,50.0,No hyperlinks gathered,http://www.agramasgroup.com,0.0,APPROVED
73,unilead-asia.com,0.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://unilead-asia.com/index.php/product/ugreen-dvi-241-male-to-male-cable-5-m/': '<Response [200]>', 'https://unilead-asia.com/index.php/product-category/dvr/': '<Response [200]>', 'https://unilead-asia.com/index.php/product/home8-alarm-security-camera-oplink-tripleshield-c2s6/': '<Response [200]>', 'https://unilead-asia.com/?add-to-cart=17163': '<Response [200]>', 'https://unilead-asia.com/?add-to-cart=12343': '<Response [200]>', 'https://unilead-asia.com/?add-to-cart=17176': '<Response [200]>', 'https://unilead-asia.com/': '<Response [200]>', 'https://unilead-asia.com/wp-content/uploads/2019/10/power_segment_img-1.jpg': '<Response [200]>', 'https://unilead-asia.com/?add_to_wishlist=11830': '<Response [200]>', 'https://unilead-asia.com/index.php/product-category/home-security/': '<Response [200]>'}",unilead-asia.com,0.0,APPROVED
74,pruebacomercial,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,Https://amayalin.com,1.0,APPROVED
75,AsianDanceTourBali2020,14.285714285714285,0.0,0.0,1.0,0.0,1.0,1.0,33.33333333333333,100.0,"{'': 'No Response/Timeout', 'http://inventgraphic.com/': '<Response [200]>', 'http://www.adtbali.com/online-registration': '<Response [200]>', 'https://www.kempinski.com/en/bali/the-apurva-kempinski-bali/': '<Response [200]>', 'http://www.adtbali.com/terms-and-condition': '<Response [200]>', 'http://www.adtbali.com/sign-in': '<Response [200]>', 'http://www.adtbali.com/adjudicators': '<Response [200]>'}",www.adtbali.com,0.0,APPROVED
76,SmartKate,10.0,0.0,1.0,1.0,0.0,1.0,1.0,66.66666666666666,100.0,"{'https://shopsmartkate.com/collections/frontpage/products/golden-wave': '<Response [200]>', 'https://shopsmartkate.com/collections/frontpage/products/blue-moon': '<Response [200]>', 'https://shopsmartkate.com/policies/terms-of-service': '<Response [200]>', 'https://shopsmartkate.com/policies/refund-policy': '<Response [200]>', 'https://shopsmartkate.com/account/login': '<Response [200]>', '': 'No Response/Timeout', 'https://shopsmartkate.com/policies/privacy-policy': '<Response [200]>', 'https://www.shopify.com/?utm_campaign=poweredby&utm_medium=shopify&utm_source=onlinestore': '<Response [200]>', 'https://shopsmartkate.com/pages/find-a-store': '<Response [200]>', 'https://shopsmartkate.com/search': '<Response [200]>'}",https://shopsmartkate.com,0.0,APPROVED
77,Fashioncart,25.0,0.0,1.0,0.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'': 'No Response/Timeout', 'https://fashioncart.id/kebijakan': '<Response [200]>', 'https://developer.android.com/index.html': '<Response [200]>', 'https://play.google.com/store/apps/details?id=com.fashioncart.dropship': '<Response [200]>'}",https://fashioncart.id,0.0,APPROVED
78,Arfeena,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://arfeena.id,1.0,APPROVED
79,topbagssupplier,0.0,1.0,1.0,0.0,1.0,0.0,1.0,66.66666666666666,50.0,"{'http://www.topbagssupplier.com/detail-p28.html': '<Response [200]>', 'http://www.topbagssupplier.com/detail-p34.html': '<Response [200]>', 'http://www.topbagssupplier.com/detail-p33.html': '<Response [200]>', 'http://www.topbagssupplier.com/info-a3.html': '<Response [200]>', 'http://www.topbagssupplier.com/detail-p35.html': '<Response [200]>', 'http://www.topbagssupplier.com/detail-p31.html': '<Response [200]>', 'http://www.topbagssupplier.com/detail-p25.html': '<Response [200]>', 'http://www.topbagssupplier.com/products-c3_p1.html': '<Response [200]>', 'http://www.topbagssupplier.com/products-c2_p1.html': '<Response [200]>', 'http://www.topbagssupplier.com/info-a2.html': '<Response [200]>'}",http://www.topbagssupplier.com,0.0,APPROVED
80,RumahWarna,100.0,1.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,No hyperlinks gathered,https://www.shop.rumahwarna.co/,0.0,APPROVED
81,nadiwear.id,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.33333333333333,100.0,"{'https://www.shopify.com/?utm_campaign=poweredby&utm_medium=shopify&utm_source=onlinestore': '<Response [200]>', 'https://nadiwear.id/pages/contac-us': '<Response [200]>', 'https://nadiwear.id/collections/frontpage': '<Response [200]>', 'https://nadiwear.id/collections/frontpage/products/ditri-frost': '<Response [200]>', 'https://nadiwear.id/account/login': '<Response [200]>', 'https://nadiwear.id/pages/about-us': '<Response [200]>', 'https://nadiwear.id/collections/frontpage/products/flowers-on-right': '<Response [200]>', 'https://nadiwear.id/': '<Response [200]>', 'https://nadiwear.id/collections/frontpage/products/monochromatic-vcision': '<Response [200]>', 'https://nadiwear.id/collections/frontpage/products/sight-seeing': '<Response [200]>'}",https://nadiwear.id/,0.0,APPROVED
82,Zoyareseller,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,zoyareseller.com,1.0,APPROVED
83,PutianLiebao,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No hyperlinks gathered,https://www.hund-n-flocken.com/,1.0,APPROVED
84,Turbo.co.id,80.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,100.0,"{'https://turbo.co.id/product-category/produk-it-perlengkapan-kantor/printer-laser/': '<Response [403]>', 'https://turbo.co.id/product/maktec-new-3-mode-rottary-hammer-drill-mt-871/': '<Response [403]>', 'https://turbo.co.id/cdn-cgi/l/email-protection#4a23242c250a3e3f38282564292564232e': '<Response [200]>', 'https://turbo.co.id/product-category/produk-it-perlengkapan-kantor/ups-power-back-up-battery/': '<Response [403]>', 'https://turbo.co.id/product-category/produk-it-perlengkapan-kantor/televisi-dan-aksesoris/': '<Response [403]>', 'https://harianandalas.com/ekonomi/datascrip-gelar-seminar-belanja-pemerintah-bersama-e-catalogue-online-shop-lkpp': '<Response [200]>', 'https://turbo.co.id/product-category/produk-it-perlengkapan-kantor/notebook/': '<Response [403]>', 'https://turbo.co.id/product-category/produk-it-perlengkapan-kantor/desktop-pc/': '<Response [403]>', 'https://turbo.co.id/product-category/alat-perkakas-perbengkelan/': '<Response [403]>', 'https://turbo.co.id/product-category/produk-it-perlengkapan-kantor/digital-signage/': '<Response [403]>'}",http://turbo.co.id,0.0,APPROVED
85,GalleryVisuu,10.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://www.galleryvisuu.com/our-story': '<Response [200]>', 'https://www.galleryvisuu.com/': '<Response [200]>', 'https://www.galleryvisuu.com/blog': '<Response [200]>', 'https://www.galleryvisuu.com/shipping-info': '<Response [200]>', 'https://www.galleryvisuu.com/contact': '<Response [200]>', 'https://www.galleryvisuu.com/holiday2019': '<Response [200]>', 'https://www.galleryvisuu.com/size-chart': '<Response [200]>', 'https://www.galleryvisuu.com/confirm-payment': '<Response [200]>', 'https://www.galleryvisuu.com/store-policy': '<Response [200]>', '': 'No Response/Timeout'}",www.galleryvisuu.com,0.16666666666666666,APPROVED
86,GARVINOES,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'https://shopee.co.id/garvinoes': '<Response [200]>', 'https://garvinoes.com/watch-engraving/': '<Response [200]>', 'https://garvinoes.com/?add-to-cart=4614': '<Response [200]>', 'https://garvinoes.com/terms/': '<Response [200]>', 'https://garvinoes.com/2019/01/02/bamboo/': '<Response [200]>', 'https://garvinoes.com/': '<Response [200]>', 'https://garvinoes.com/bamboo/': '<Response [200]>', 'https://garvinoes.com/?add_to_wishlist=4614': '<Response [200]>', 'https://garvinoes.com/?add_to_wishlist=151': '<Response [200]>'}",www.garvinoes.com,0.0,APPROVED
87,starmobie,0.0,1.0,1.0,1.0,0.0,1.0,1.0,100.0,100.0,"{'http://shop.starmobie.com/index.php?route=information/information&information_id=3': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/product&product_id=180': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/category&path=87_79': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/product&product_id=597': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/category&path=89_93': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/category&path=75': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/product&path=87_73&product_id=340': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/product&product_id=115': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/product&product_id=159': '<Response [200]>', 'http://shop.starmobie.com/index.php?route=product/category&path=89': '<Response [200]>'}",http://shop.starmobie.com,0.0,APPROVED
